305,14 
300,18 
292,21 
287,26 
279,28 
267,33 
256,39 
244,47 
233,52 
222,58 
212,63 
202,68 
195,75 
189,81 
183,87 
179,91 
175,95 
172,99 
172,101 
172,101 
172,101 
170,101 
178,102 
173,106 
173,110 
172,114 
171,116 
168,121 
155,132 
149,140 
156,147 
158,155 
157,160 
155,168 
154,180 
144,187 
150,192 
148,196 
148,200 
148,200 
149,197 
150,194 
150,191 
146,188 
153,182 
149,170 
156,160 
156,150 
157,139 
158,124 
160,112 
153,101 
154,92 
160,83 
160,73 
162,62 
162,52 
162,43 
163,35 
162,32 
162,31 
163,32 
163,32 
163,33 
163,33 
162,33 
163,33 
162,33 
163,33 
163,34 
164,36 
166,39 
168,41 
171,45 
176,49 
180,52 
185,58 
192,79 
200,84 
207,80 
215,87 
226,98 
236,115 
246,120 
259,126 
272,132 
278,122 
283,116 
289,117 
291,118 
296,134 
298,140 
299,123 
302,142 
303,141 
303,141 
303,141 
303,141 
303,141 
304,143 
308,140 
311,152 
312,145 
309,140 
306,137 
304,141 
302,135 
298,133 
295,131 
292,132 
290,114 
288,130 
284,127 
280,124 
277,129 
276,130 
271,129 
265,127 
256,124 
245,122 
239,118 
234,120 
225,117 
214,117 
206,117 
198,118 
190,117 
178,116 
166,117 
155,118 
147,118 
135,133 
124,135 
114,134 
106,137 
99,142 
86,146 
77,136 
68,140 
59,145 
52,148 
50,149 
48,151 
49,151 
48,166 
48,166 
47,166 
49,166 
43,171 
42,172 
40,174 
37,177 
32,184 
29,191 
25,194 
20,190 
13,183 
11,182 
15,183 
21,186 
26,167 
30,152 
35,138 
37,123 
38,114 
39,105 
42,97 
45,92 
44,87 
48,85 
48,82 
49,81 
49,80 
49,80 
51,76 
56,72 
60,68 
64,64 
68,61 
74,55 
79,52 
85,46 
94,40 
103,36 
112,31 
122,28 
129,25 
135,22 
140,21 
143,20 
141,20 
139,22 
133,25 
125,29 
115,33 
102,38 
87,40 
72,41 
59,44 
50,48 
50,50 
54,47 
61,44 
72,42 
81,40 
88,38 
94,36 
106,39 
117,40 
127,41 
141,44 
141,55 
164,50 
175,54 
188,60 
199,63 
209,69 
219,73 
231,81 
241,89 
250,97 
258,109 
268,124 
277,119 
281,132 
285,160 
287,171 
290,180 
292,186 
294,184 
296,186 
298,188 
299,188 
300,190 
301,190 
301,190 
301,190 
301,189 
301,190 
301,190 
301,190 
299,188 
297,186 
296,184 
295,185 
292,187 
290,178 
288,172 
287,163 
284,154 
278,148 
273,138 
270,118 
268,119 
266,104 
260,107 
262,99 
261,94 
265,85 
260,76 
269,69 
262,63 
263,56 
265,53 
266,51 
268,49 
267,48 
268,46 
267,43 
278,38 
275,35 
276,32 
277,32 
278,31 
278,31 
278,31 
277,32 
272,34 
265,40 
257,45 
248,51 
238,60 
223,69 
210,80 
195,89 
178,102 
156,117 
131,134 
108,151 
82,166 
60,180 
58,185 
46,186 
45,186 
46,186 
41,205 
45,203 
51,190 
55,186 
64,181 
75,173 
86,167 
95,162 
103,159 
108,155 
113,151 
116,149 
121,159 
103,159 
116,149 
107,155 
100,160 
94,166 
88,170 
80,174 
83,176 
82,173 
90,168 
96,163 
99,161 
104,157 
113,151 
105,159 
126,141 
131,138 
139,133 
148,128 
156,125 
161,116 
160,122 
182,114 
177,123 
187,118 
197,114 
218,108 
231,107 
243,107 
254,108 
269,110 
279,108 
285,114 
288,110 
296,108 
297,113 
297,110 
294,105 
291,100 
285,95 
293,92 
278,94 
249,77 
247,73 
234,64 
214,50 
211,47 
201,40 
189,32 
170,24 
151,18 
135,16 
118,14 
107,13 
94,13 
92,13 
97,13 
101,13 
107,13 
115,14 
126,15 
135,16 
150,18 
167,22 
184,28 
172,18 
191,26 
232,52 
252,66 
265,82 
290,98 
292,120 
301,147 
308,180 
307,206 
312,206 
307,226 
304,229 
304,230 
304,228 
308,224 
314,227 
310,229 
305,228 
308,223 
311,214 
311,208 
309,219 
306,228 
303,233 
306,234 
308,229 
307,219 
296,222 
285,226 
271,228 
208,229 
172,228 
137,224 
101,220 
73,212 
46,202 
40,192 
25,180 
11,168 
10,117 
13,120 
15,125 
19,121 
22,125 
26,130 
29,134 
32,138 
36,136 
38,145 
40,147 
44,150 
48,153 
51,156 
54,157 
57,158 
58,158 
61,161 
68,162 
73,164 
83,167 
95,170 
106,172 
119,175 
133,176 
146,177 
158,177 
174,177 
188,177 
201,176 
210,176 
221,176 
233,175 
243,174 
252,172 
261,171 
271,165 
277,164 
282,156 
286,151 
288,157 
290,151 
291,150 
292,151 
293,151 
293,153 
293,153 
293,152 
293,152 
293,150 
293,152 
293,150 
291,148 
287,141 
285,148 
281,154 
276,159 
