287,26 
233,52 
189,81 
172,101 
173,106 
155,132 
155,168 
148,200 
146,188 
157,139 
160,83 
163,35 
163,33 
163,33 
171,45 
200,84 
246,120 
289,117 
302,142 
303,141 
309,140 
295,131 
280,124 
256,124 
214,117 
166,117 
114,134 
68,140 
49,151 
43,171 
29,191 
11,182 
35,138 
45,92 
49,80 
64,64 
94,40 
135,22 
133,25 
72,41 
61,44 
106,39 
164,50 
219,73 
268,124 
290,180 
299,188 
301,189 
297,186 
288,172 
270,118 
261,94 
263,56 
268,46 
277,32 
272,34 
223,69 
131,134 
46,186 
51,190 
95,162 
121,159 
94,166 
90,168 
105,159 
156,125 
187,118 
254,108 
296,108 
285,95 
234,64 
170,24 
94,13 
115,14 
184,28 
265,82 
307,206 
304,228 
308,223 
306,228 
209,98 
296,222 
137,224 
25,180 
10,117 
26,130 
40,147 
57,158 
83,167 
111,194 
210,176 
261,171 
288,157 
293,153 
293,152 
281,154 
