591,183 
581,180 
570,174 
559,164 
536,154 
523,144 
515,131 
501,127 
486,120 
478,109 
457,105 
445,97 
425,95 
407,91 
389,91 
369,92 
352,94 
335,96 
321,99 
308,105 
296,108 
290,115 
281,120 
275,127 
269,133 
266,140 
263,148 
260,156 
259,164 
255,173 
254,183 
253,193 
251,203 
251,216 
250,228 
248,239 
246,255 
240,268 
230,282 
218,299 
198,313 
175,328 
150,338 
123,350 
101,361 
71,365 
47,364 
23,383 
12,372 
7,173 
16,167 
25,163 
36,154 
44,143 
63,140 
84,139 
101,137 
125,137 
148,133 
167,131 
188,128 
208,123 
228,120 
239,114 
250,107 
262,104 
267,96 
276,89 
285,82 
294,77 
302,72 
313,64 
329,58 
343,51 
357,50 
377,45 
388,43 
409,41 
425,40 
445,41 
461,42 
477,44 
495,47 
509,52 
525,55 
536,60 
542,67 
558,74 
566,83 
579,90 
588,97 
601,105 
614,111 
624,124 
641,142 
632,280 
621,272 
611,269 
600,252 
577,246 
558,239 
536,228 
527,218 
519,209 
516,198 
502,189 
497,177 
493,174 
488,158 
484,138 
468,136 
458,123 
436,116 
417,114 
397,111 
380,108 
357,108 
336,107 
315,112 
297,114 
280,117 
268,121 
252,127 
239,134 
224,142 
209,149 
197,154 
178,163 
166,172 
146,179 
130,187 
110,195 
95,201 
72,209 
59,222 
37,224 
27,234 
18,238 
440,230 
440,230 
440,230 
440,230 
440,230 
440,230 
5,159 
12,160 
18,160 
22,160 
28,158 
34,152 
40,148 
49,149 
61,151 
72,153 
87,160 
102,166 
114,168 
133,170 
149,173 
169,175 
185,178 
207,178 
229,178 
245,176 
264,173 
281,171 
295,165 
311,159 
324,156 
339,149 
350,142 
365,138 
380,133 
390,125 
407,121 
421,110 
429,107 
444,98 
460,94 
470,90 
484,84 
493,78 
509,71 
527,65 
546,67 
561,67 
575,64 
589,59 
608,56 
616,61 
624,56 
624,56 
617,34 
612,34 
612,34 
612,34 
613,34 
613,34 
613,34 
613,34 
613,34 
613,34 
0,210 
635,385 
624,383 
612,377 
605,365 
600,352 
590,334 
569,320 
563,315 
543,307 
532,292 
512,282 
476,293 
473,271 
452,266 
432,265 
415,265 
394,261 
373,262 
355,264 
336,267 
317,270 
295,272 
280,274 
252,277 
