476,202 
536,182 
555,180 
559,173 
544,165 
537,155 
525,144 
518,135 
503,125 
490,114 
476,108 
463,102 
442,99 
424,92 
404,93 
384,94 
363,95 
347,96 
334,96 
321,103 
304,105 
293,109 
291,114 
285,121 
280,124 
272,133 
266,140 
262,146 
259,153 
254,162 
252,172 
252,182 
249,192 
250,202 
248,216 
251,229 
249,241 
248,254 
238,268 
228,284 
213,299 
199,312 
176,325 
150,337 
125,349 
99,357 
73,364 
47,374 
30,373 
23,274 
17,220 
23,189 
24,169 
33,156 
47,151 
66,149 
81,145 
100,142 
124,136 
145,133 
164,130 
184,126 
202,123 
218,117 
232,112 
251,107 
259,99 
269,93 
277,87 
288,79 
296,74 
304,67 
315,61 
328,56 
340,53 
359,45 
373,45 
392,44 
408,45 
428,41 
444,41 
463,43 
474,45 
489,46 
507,49 
523,56 
528,61 
547,68 
556,75 
569,83 
578,90 
588,97 
599,104 
611,115 
626,130 
624,206 
621,242 
615,258 
607,255 
591,249 
576,245 
560,239 
545,228 
531,217 
522,208 
511,198 
504,187 
500,179 
495,167 
488,153 
473,144 
465,134 
448,126 
431,121 
413,118 
395,114 
376,110 
355,109 
333,113 
312,112 
294,109 
281,112 
265,119 
253,128 
241,135 
222,143 
206,150 
192,158 
178,164 
161,171 
145,180 
129,188 
109,195 
89,196 
70,206 
50,214 
38,225 
30,232 
209,232 
319,231 
384,229 
413,231 
429,232 
438,231 
239,203 
132,183 
72,172 
43,168 
33,163 
32,158 
37,154 
42,153 
51,152 
63,152 
78,158 
93,161 
106,165 
117,166 
129,170 
150,173 
165,174 
187,177 
208,180 
228,180 
249,179 
270,177 
282,173 
298,166 
313,160 
327,154 
337,148 
351,141 
365,135 
376,134 
395,128 
403,119 
419,110 
429,102 
444,99 
461,93 
471,87 
482,81 
498,75 
515,69 
532,69 
545,65 
561,66 
576,61 
592,55 
608,58 
617,58 
619,58 
620,45 
613,40 
611,36 
612,36 
611,36 
614,34 
616,30 
613,31 
614,31 
612,32 
375,113 
495,229 
564,302 
588,340 
598,353 
596,354 
592,343 
581,332 
570,322 
560,316 
546,304 
529,291 
503,290 
491,279 
473,273 
456,267 
436,269 
414,263 
390,263 
367,264 
350,265 
332,268 
319,270 
297,275 
274,273 
