371,381 
465,423 
454,435 
450,441 
444,441 
387,421 
439,368 
383,343 
346,297 
306,290 
289,276 
293,302 
315,323 
297,349 
250,355 
275,321 
254,304 
236,273 
241,275 
277,264 
271,279 
252,272 
231,290 
205,287 
230,296 
245,280 
282,295 
249,273 
250,268 
242,246 
254,253 
265,269 
257,255 
238,223 
213,220 
220,223 
192,204 
212,175 
237,149 
270,120 
261,91 
286,104 
322,97 
385,103 
404,134 
495,159 
465,155 
517,125 
523,165 
510,181 
495,139 
495,161 
483,178 
434,218 
425,220 
419,229 
431,201 
445,210 
485,187 
506,182 
520,173 
543,161 
534,140 
535,139 
574,142 
623,127 
656,102 
593,126 
561,109 
526,126 
506,141 
522,104 
479,121 
447,119 
433,126 
397,154 
386,195 
358,173 
353,199 
386,230 
400,294 
475,312 
461,348 
430,377 
423,423 
443,424 
442,411 
424,379 
468,395 
533,394 
567,405 
572,384 
535,334 
503,335 
442,276 
426,239 
444,221 
440,222 
478,197 
484,180 
473,164 
443,147 
475,154 
474,145 
455,111 
426,102 
404,114 
368,111 
406,114 
419,125 
364,106 
354,126 
370,155 
339,196 
363,221 
380,275 
391,288 
385,317 
445,333 
516,369 
545,359 
561,349 
541,358 
554,351 
553,330 
598,317 
572,315 
591,299 
541,337 
527,321 
536,276 
543,290 
544,331 
587,336 
609,322 
574,295 
586,295 
605,282 
613,286 
602,285 
581,292 
505,306 
460,305 
466,301 
432,325 
460,311 
413,299 
385,310 
378,275 
344,242 
309,219 
270,236 
317,215 
340,186 
302,180 
264,175 
286,154 
269,152 
323,160 
351,151 
382,169 
436,165 
463,153 
499,161 
515,138 
573,130 
595,169 
605,181 
607,214 
624,231 
639,244 
647,246 
666,286 
632,275 
591,315 
581,340 
545,331 
555,348 
532,383 
475,350 
417,374 
401,360 
381,338 
357,317 
266,330 
239,315 
222,276 
233,244 
244,224 
252,207 
233,203 
240,193 
271,165 
274,152 
296,132 
315,114 
315,134 
342,117 
356,106 
441,106 
430,112 
470,137 
515,116 
535,119 
547,141 
547,129 
589,183 
560,183 
586,215 
605,226 
618,239 
618,260 
620,256 
589,246 
579,238 
543,234 
505,240 
563,218 
561,183 
581,150 
599,149 
586,141 
588,116 
552,97 
550,126 
540,124 
524,101 
535,117 
535,108 
510,133 
477,126 
437,121 
415,157 
445,161 
416,165 
415,161 
406,190 
365,177 
389,191 
350,233 
332,300 
313,314 
314,334 
321,340 
321,360 
344,379 
334,388 
311,403 
304,401 
314,403 
407,412 
448,445 
457,461 
473,440 
492,426 
498,427 
542,386 
576,359 
570,330 
572,320 
577,253 
608,230 
580,217 
588,186 
607,173 
592,150 
637,143 
607,147 
564,148 
508,111 
507,112 
543,135 
542,144 
503,153 
448,146 
421,136 
358,125 
401,145 
403,143 
452,98 
508,95 
555,130 
569,134 
596,126 
560,108 
580,109 
561,122 
549,131 
538,149 
550,125 
567,135 
515,99 
553,86 
559,63 
519,47 
519,59 
517,73 
428,52 
425,94 
438,124 
410,113 
411,117 
445,155 
447,153 
451,171 
449,161 
475,173 
481,188 
441,193 
421,220 
405,235 
440,279 
439,297 
414,338 
434,371 
368,381 
