245,65 
270,44 
259,46 
235,55 
209,69 
191,83 
180,92 
180,96 
175,105 
163,118 
161,137 
158,159 
152,178 
153,188 
149,189 
152,175 
155,149 
154,120 
159,91 
160,62 
161,46 
162,39 
163,35 
162,35 
166,39 
175,50 
191,66 
215,92 
243,111 
264,114 
282,127 
293,135 
299,138 
303,138 
305,138 
305,138 
302,136 
296,124 
287,123 
277,125 
259,123 
242,118 
221,119 
195,117 
164,125 
136,124 
107,130 
80,137 
63,144 
53,155 
45,163 
37,174 
27,183 
20,183 
23,167 
30,141 
35,115 
42,98 
46,89 
52,78 
62,65 
77,51 
97,38 
117,29 
127,25 
123,29 
97,34 
74,41 
72,41 
83,38 
104,41 
132,46 
167,55 
200,68 
229,91 
253,111 
270,146 
284,169 
292,181 
296,185 
299,187 
298,185 
292,186 
289,175 
282,155 
274,129 
267,111 
268,89 
267,71 
267,57 
273,47 
275,39 
276,35 
269,37 
252,50 
220,71 
177,102 
120,141 
83,164 
64,184 
63,182 
80,171 
96,159 
99,160 
99,160 
98,164 
91,165 
97,160 
111,149 
129,136 
143,129 
163,124 
196,114 
234,112 
262,110 
280,109 
283,101 
266,89 
240,70 
212,49 
172,31 
133,21 
117,15 
120,15 
128,12 
158,19 
209,47 
257,92 
283,138 
291,179 
304,204 
307,215 
307,218 
219,123 
259,168 
230,201 
168,211 
103,200 
110,131 
60,129 
43,128 
37,132 
40,141 
48,148 
55,155 
69,161 
75,174 
103,173 
152,174 
193,174 
227,174 
254,164 
272,156 
282,153 
288,153 
291,152 
290,145 
