590,182 
591,182 
591,181 
591,176 
590,165 
589,150 
583,136 
570,125 
549,120 
521,119 
486,122 
446,127 
404,136 
364,146 
326,160 
292,175 
262,194 
236,215 
214,240 
191,269 
165,300 
135,330 
101,358 
63,383 
-537,365 
-422,261 
-317,178 
-219,118 
-128,78 
-42,53 
37,39 
110,32 
176,30 
234,29 
285,29 
330,29 
372,27 
412,26 
450,26 
486,27 
521,30 
554,37 
584,45 
612,57 
638,72 
661,89 
683,108 
1510,324 
1336,330 
1173,327 
1025,313 
893,291 
776,263 
674,232 
584,198 
502,164 
427,136 
358,114 
293,100 
233,92 
179,91 
131,96 
88,106 
49,120 
12,137 
-22,155 
-55,177 
-86,197 
-1373,41 
-1017,51 
-701,67 
150,102 
176,134 
198,155 
215,169 
231,180 
247,190 
263,198 
280,203 
300,206 
321,206 
345,202 
368,193 
392,182 
415,169 
438,155 
462,138 
485,121 
508,106 
530,91 
553,76 
578,66 
603,57 
628,52 
649,48 
664,39 
675,34 
683,31 
687,31 
690,31 
1368,43 
1222,180 
1090,280 
973,341 
867,375 
772,386 
681,388 
599,374 
524,356 
453,338 
387,322 
324,309 
265,299 
