351,472 
352,459 
354,448 
353,417 
346,395 
336,376 
316,351 
296,336 
268,326 
246,325 
237,326 
233,327 
235,327 
234,329 
235,323 
233,317 
231,304 
227,292 
218,282 
212,274 
208,269 
207,269 
211,270 
219,272 
233,278 
247,284 
271,288 
294,289 
317,284 
338,270 
349,256 
350,245 
349,228 
339,212 
331,197 
330,182 
338,164 
347,151 
364,138 
380,132 
399,130 
413,131 
429,130 
438,130 
495,136 
504,142 
514,152 
526,164 
537,182 
540,193 
535,205 
530,212 
521,216 
516,215 
510,213 
509,211 
510,211 
509,211 
509,207 
508,203 
511,194 
515,187 
517,178 
517,170 
513,158 
509,149 
504,140 
500,137 
466,117 
454,120 
431,121 
411,123 
386,132 
372,140 
362,151 
349,172 
343,188 
342,204 
345,230 
349,261 
354,294 
359,317 
374,347 
392,366 
420,382 
455,390 
478,392 
507,385 
527,374 
547,355 
556,339 
567,317 
577,299 
587,283 
598,261 
604,235 
605,219 
602,203 
596,180 
589,167 
568,140 
544,126 
528,123 
508,120 
488,117 
466,113 
418,113 
390,119 
372,128 
354,141 
346,155 
343,174 
349,191 
356,205 
373,247 
385,271 
397,296 
416,327 
440,348 
475,366 
510,374 
536,372 
561,367 
593,352 
607,337 
617,318 
621,305 
619,294 
619,291 
620,292 
623,293 
627,294 
628,295 
627,295 
624,295 
620,294 
615,289 
603,284 
591,281 
576,279 
555,280 
534,284 
518,286 
492,291 
469,294 
437,293 
411,294 
372,287 
342,278 
316,263 
292,242 
282,224 
280,200 
282,188 
291,174 
300,166 
317,155 
331,150 
353,145 
395,137 
425,133 
438,131 
500,130 
514,133 
546,140 
569,151 
592,165 
605,178 
617,197 
622,213 
628,237 
629,257 
624,275 
607,295 
584,312 
552,334 
525,352 
493,370 
443,386 
404,390 
360,388 
311,370 
295,355 
282,334 
272,317 
262,302 
246,276 
234,247 
232,227 
236,210 
243,190 
251,176 
265,159 
280,147 
304,134 
326,127 
343,127 
357,126 
379,126 
408,126 
429,130 
442,130 
506,135 
520,142 
547,153 
563,164 
580,182 
588,199 
589,218 
587,229 
585,235 
585,238 
585,238 
581,234 
575,225 
568,217 
562,203 
565,191 
567,178 
571,165 
571,158 
570,151 
567,145 
564,141 
558,132 
552,126 
541,119 
524,113 
510,112 
487,107 
468,110 
447,116 
434,122 
421,131 
400,144 
376,161 
361,175 
346,197 
339,217 
335,235 
329,262 
326,283 
327,307 
327,324 
328,345 
333,378 
347,403 
370,431 
392,442 
412,448 
467,442 
492,428 
505,412 
523,390 
533,372 
548,356 
564,329 
577,306 
588,271 
587,245 
586,227 
585,206 
580,193 
576,178 
561,157 
546,145 
531,136 
507,127 
490,125 
446,132 
444,131 
444,131 
447,132 
447,132 
446,132 
446,131 
446,132 
475,116 
480,120 
488,123 
496,124 
508,125 
515,126 
529,123 
548,118 
562,113 
576,107 
584,95 
588,88 
590,80 
592,77 
592,78 
591,78 
591,80 
590,82 
589,85 
586,91 
584,96 
582,102 
580,108 
577,117 
576,125 
571,134 
562,150 
553,162 
540,182 
526,201 
509,220 
491,243 
472,271 
455,301 
436,335 
415,371 
391,406 
363,448 
346,464 
