582,183 
563,168 
525,148 
502,127 
478,109 
444,98 
406,91 
367,92 
334,95 
306,103 
289,113 
274,125 
265,138 
259,155 
254,172 
252,192 
250,215 
247,238 
239,268 
217,300 
175,331 
124,352 
72,366 
23,383 
27,173 
13,166 
41,138 
79,135 
122,134 
166,129 
208,122 
239,115 
262,105 
277,90 
294,77 
313,64 
342,49 
375,43 
408,40 
444,40 
476,44 
508,51 
535,60 
557,74 
578,90 
600,104 
623,123 
599,268 
614,251 
563,247 
532,219 
517,196 
497,177 
487,156 
468,136 
436,117 
395,112 
356,108 
313,112 
279,116 
250,125 
222,141 
196,153 
165,172 
130,187 
95,201 
58,222 
27,233 
430,175 
431,260 
451,241 
27,215 
27,129 
22,138 
43,139 
68,148 
99,163 
132,168 
168,174 
207,177 
245,175 
281,171 
312,160 
339,149 
365,138 
390,125 
421,109 
443,98 
469,89 
493,78 
527,63 
558,66 
589,59 
615,61 
624,58 
615,37 
611,34 
612,33 
612,33 
612,33 
544,0 
576,369 
632,362 
604,346 
570,321 
535,295 
474,297 
455,263 
411,266 
372,261 
334,266 
294,272 
251,277 
