566,171 
515,138 
478,109 
415,96 
358,93 
308,105 
278,123 
263,146 
255,173 
251,208 
244,251 
218,299 
141,344 
49,368 
25,163 
69,140 
141,133 
208,123 
251,106 
281,84 
313,64 
362,49 
421,40 
477,44 
529,57 
563,80 
601,105 
637,98 
628,272 
590,246 
527,218 
501,185 
490,141 
436,116 
368,106 
304,113 
252,127 
205,159 
152,179 
95,201 
32,230 
440,230 
20,160 
38,151 
72,153 
120,170 
178,178 
245,176 
300,163 
345,144 
390,125 
437,107 
478,85 
527,65 
583,64 
624,56 
612,34 
613,34 
613,34 
624,383 
599,342 
544,317 
476,293 
426,264 
360,264 
295,272 
