249,62 
280,37 
285,32 
277,32 
258,40 
240,50 
220,59 
204,70 
192,81 
182,89 
177,95 
174,98 
173,102 
172,107 
171,114 
180,122 
168,141 
160,155 
152,172 
149,185 
147,192 
149,193 
148,189 
147,178 
153,163 
153,143 
151,122 
157,101 
162,79 
161,60 
163,44 
164,39 
163,35 
163,32 
161,30 
162,33 
164,36 
169,41 
174,48 
183,64 
193,73 
211,85 
227,104 
250,118 
267,116 
280,116 
293,110 
301,108 
307,103 
311,102 
307,123 
307,133 
305,135 
303,136 
299,134 
292,124 
287,125 
283,130 
277,129 
267,127 
254,122 
238,119 
219,118 
203,116 
183,115 
166,115 
146,124 
129,123 
107,134 
88,136 
70,142 
58,147 
53,157 
50,161 
46,166 
42,168 
37,176 
31,186 
28,190 
20,185 
21,175 
28,154 
30,132 
36,112 
40,98 
44,88 
46,84 
49,79 
53,72 
59,67 
67,58 
78,48 
94,39 
110,32 
125,27 
131,23 
132,25 
124,29 
105,34 
82,38 
65,44 
64,46 
72,43 
83,39 
99,39 
118,39 
140,44 
165,52 
188,61 
209,69 
229,82 
249,103 
264,118 
278,145 
283,168 
290,178 
295,184 
297,187 
299,189 
301,189 
298,189 
297,188 
296,186 
294,183 
290,172 
281,158 
275,136 
273,119 
267,107 
265,94 
267,80 
265,68 
264,59 
263,52 
265,46 
271,41 
273,36 
276,33 
275,31 
268,35 
260,42 
240,56 
214,74 
185,96 
143,126 
100,154 
72,171 
57,179 
53,184 
54,185 
66,180 
79,171 
93,164 
105,156 
105,158 
107,157 
101,162 
100,166 
89,169 
91,166 
98,160 
100,160 
116,148 
133,137 
147,126 
167,120 
177,120 
198,114 
220,110 
245,109 
265,111 
281,110 
290,112 
290,107 
292,99 
268,87 
250,75 
228,61 
206,47 
177,32 
145,22 
119,17 
107,15 
108,13 
115,14 
115,10 
133,11 
163,17 
207,40 
250,69 
277,109 
295,156 
300,191 
300,211 
303,218 
307,225 
305,224 
308,216 
308,221 
307,227 
307,223 
295,226 
249,226 
193,224 
135,218 
86,205 
159,148 
86,133 
50,126 
38,129 
34,134 
37,140 
40,144 
46,151 
52,154 
55,158 
65,160 
82,164 
100,171 
105,181 
140,180 
170,178 
196,176 
220,175 
241,172 
259,169 
272,160 
280,154 
287,151 
290,151 
291,151 
290,149 
293,150 
288,146 
288,144 
