310,11 
300,18 
287,26 
267,33 
244,47 
222,58 
202,68 
188,80 
179,90 
172,98 
172,100 
170,101 
173,105 
172,114 
168,121 
185,127 
158,155 
155,167 
144,187 
148,195 
148,200 
150,194 
146,188 
149,170 
156,149 
158,124 
153,101 
159,82 
162,62 
162,43 
162,32 
162,31 
163,33 
162,33 
162,33 
163,34 
166,38 
171,44 
180,51 
191,78 
207,80 
225,97 
245,119 
272,131 
283,116 
291,118 
308,103 
314,107 
315,99 
314,99 
303,142 
311,144 
306,137 
302,135 
295,131 
290,114 
283,126 
282,132 
271,129 
256,124 
239,118 
225,117 
206,117 
190,117 
166,117 
147,118 
123,135 
109,126 
85,146 
68,140 
51,147 
47,150 
47,165 
47,166 
43,171 
40,174 
32,184 
25,194 
25,193 
15,183 
26,166 
35,138 
38,114 
42,97 
44,87 
47,81 
49,80 
51,76 
60,67 
68,61 
79,52 
94,39 
112,30 
129,25 
140,21 
141,20 
133,25 
115,33 
87,40 
59,44 
49,49 
60,43 
80,39 
94,36 
116,39 
141,43 
164,50 
188,60 
209,69 
231,81 
250,97 
267,124 
281,132 
286,171 
292,186 
296,186 
299,188 
301,190 
301,190 
301,190 
301,190 
297,186 
295,185 
290,178 
287,163 
278,148 
270,118 
265,103 
261,98 
265,84 
269,69 
263,56 
265,50 
267,48 
267,43 
275,34 
277,32 
278,31 
277,32 
265,40 
248,51 
223,69 
195,89 
156,117 
108,151 
60,180 
46,185 
45,185 
49,189 
55,185 
75,172 
95,161 
108,155 
116,149 
103,159 
107,154 
94,166 
98,169 
82,173 
95,162 
104,157 
105,159 
131,137 
148,128 
161,116 
181,113 
187,118 
217,107 
243,106 
269,109 
285,114 
296,108 
297,110 
291,100 
293,92 
249,77 
233,63 
211,47 
189,32 
151,18 
118,14 
93,12 
96,12 
106,12 
125,14 
115,6 
149,11 
190,25 
224,44 
224,44 
224,44 
224,44 
224,44 
224,44 
224,44 
224,44 
224,44 
224,53 
224,53 
224,63 
224,72 
224,72 
224,72 
224,72 
224,72 
224,72 
224,72 
224,81 
224,81 
224,81 
224,81 
224,81 
224,81 
224,81 
224,81 
224,81 
224,81 
224,81 
224,81 
224,81 
224,81 
224,81 
224,81 
224,81 
224,81 
224,81 
224,81 
224,81 
224,81 
224,81 
224,81 
224,81 
224,81 
224,81 
224,81 
